     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.922     0.024     0.005     0.000     0.027     0.002     0.000     0.000     0.016     0.001     0.001     2.000     2.000     6.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.922     0.024     0.005     0.000     0.027     0.002     0.000     0.000     0.016     0.001     0.001     2.000     2.000     6.000
     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.113     0.707     0.073     0.000     0.003     0.064     0.003     0.000     0.002     0.025     0.008     2.000     3.000     7.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.815     0.000     0.101     0.052     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.022     0.000     0.006     0.004     1.000     1.000     1.000
     0.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.635     0.060     0.020     0.000     0.066     0.019     0.003     0.000     0.142     0.027     0.028     2.000     2.000     6.000
     0.000     0.000     0.000     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.000     0.000     0.000     0.000     0.179     0.516     0.143     0.084     0.011     0.015     0.013     0.003     0.011     0.009     0.005     0.009     2.000     2.000     6.000
     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.563     0.029     0.014     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.362     0.019     0.013     1.000     2.000     2.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.815     0.000     0.101     0.052     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.022     0.000     0.006     0.004     1.000     1.000     1.000
     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000     0.141     0.001     0.000     0.415     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.045     0.001     0.000     0.397     1.000     4.000     4.000
     1.000     1.000     0.000     1.000     1.000     0.000     0.000     1.000     1.000     1.000     0.191     0.000     0.000     0.247     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.115     0.000     0.000     0.446     4.000     4.000    16.000
     1.000     1.000     1.000     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.031     0.013     0.007     0.009     0.000     0.001     0.000     0.000     0.201     0.269     0.228     0.060     0.058     0.048     0.027     0.048     3.000     2.000    10.000
     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000     0.001     0.000     0.000     0.009     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.000     0.021     0.008     0.000     0.960     4.000     4.000    16.000
     1.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.000     0.076     0.007     0.002     0.000     0.534     0.153     0.023     0.000     0.146     0.027     0.029     3.000     2.000    10.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.922     0.024     0.005     0.000     0.027     0.002     0.000     0.000     0.016     0.001     0.001     2.000     2.000     6.000
     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.001     0.001     0.000     0.000     0.031     0.024     0.003     0.000     0.215     0.502     0.033     0.000     0.059     0.090     0.040     3.000     3.000    11.000
     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.613     0.000     0.000     0.007     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.368     0.000     0.000     0.012     1.000     1.000     1.000
     1.000     1.000     1.000     0.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.345     0.141     0.076     0.096     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.109     0.091     0.051     0.091     1.000     1.000     1.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.856     0.000     0.000     0.112     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.023     0.000     0.000     0.009     1.000     1.000     1.000
     0.000  9999.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.002     0.000     0.000     0.000     0.196     0.005     0.001     0.000     0.633     0.051     0.005     0.000     0.098     0.005     0.004     3.000     2.000    10.000
     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.716     0.067     0.023     0.000     0.075     0.021     0.003     0.000     0.068     0.013     0.013     2.000     2.000     6.000
     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.563     0.029     0.014     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.362     0.019     0.013     1.000     2.000     2.000
     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.548     0.000     0.000     0.006     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.432     0.000     0.000     0.014     1.000     1.000     1.000
     1.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.005     0.000     0.000     0.000     0.017     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.947     0.000     0.000     0.031     4.000     1.000    13.000
     1.000     0.000     0.000     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.000     0.000     0.000     0.000     0.142     0.409     0.114     0.067     0.032     0.043     0.036     0.010     0.047     0.039     0.022     0.039     2.000     2.000     6.000
     1.000     0.000     0.000     1.000     0.000     0.000  9999.000     1.000     0.000     1.000     0.001     0.000     0.000     0.002     0.033     0.003     0.000     0.089     0.026     0.001     0.000     0.045     0.137     0.004     0.000     0.658     4.000     4.000    16.000
     1.000     0.000     1.000  9999.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.010     0.002     0.001     0.000     0.061     0.006     0.002     0.000     0.488     0.140     0.021     0.000     0.194     0.036     0.038     3.000     2.000    10.000
     1.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.630     0.000     0.000     0.012     0.142     0.000     0.000     0.002     0.207     0.000     0.000     0.007     2.000     1.000     5.000
     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.000     0.000     0.000     0.159     0.004     0.001     0.000     0.481     0.039     0.004     0.000     0.283     0.015     0.010     3.000     2.000    10.000
     1.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.005     0.033     0.003     0.001     0.037     0.707     0.033     0.001     0.010     0.127     0.040     3.000     3.000    11.000
     0.000     0.000     1.000     0.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.008     0.003     0.002     0.002     0.001     0.004     0.001     0.001     0.000     0.000     0.000     0.000     0.312     0.259     0.144     0.261     4.000     1.000    13.000
     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.881     0.045     0.022     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.048     0.003     0.002     1.000     2.000     2.000
     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.046     0.002     0.001     0.000     0.018     0.000     0.000     0.000     0.430     0.035     0.004     0.000     0.426     0.023     0.016     3.000     2.000    10.000
     1.000     1.000     1.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000     0.079     0.000     0.000     0.020     0.001     0.000     0.000     0.000     0.509     0.000     0.000     0.137     0.146     0.000     0.000     0.109     3.000     1.000     9.000
     1.000     1.000     1.000     1.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.502     0.206     0.111     0.139     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.011     0.006     0.011     1.000     1.000     1.000
     1.000     0.000     1.000     1.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.229     0.094     0.051     0.063     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.180     0.150     0.083     0.150     4.000     1.000    13.000
     1.000     1.000     1.000     1.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.502     0.206     0.111     0.139     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.011     0.006     0.011     1.000     1.000     1.000
     1.000     1.000     0.000     0.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.041     0.017     0.009     0.011     0.000     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.294     0.244     0.136     0.245     4.000     1.000    13.000
     0.000     1.000     1.000     1.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.446     0.183     0.099     0.124     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.047     0.039     0.022     0.040     1.000     1.000     1.000
     1.000     1.000  9999.000     0.000     0.000     0.000     0.000  9999.000     0.000     0.000     0.000     0.020     0.003     0.001     0.000     0.055     0.005     0.001     0.000     0.554     0.150     0.008     0.000     0.164     0.029     0.010     3.000     2.000    10.000
     1.000     1.000     1.000     1.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.502     0.206     0.111     0.139     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.011     0.006     0.011     1.000     1.000     1.000
     0.000     0.000     1.000     1.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.008     0.003     0.002     0.002     0.009     0.026     0.007     0.004     0.133     0.178     0.151     0.040     0.139     0.116     0.065     0.116     3.000     2.000    10.000
     0.000     1.000     1.000     1.000     0.000     0.000  9999.000     1.000     0.000     0.000     0.002     0.021     0.119     0.015     0.000     0.000     0.001     0.000     0.001     0.063     0.555     0.015     0.001     0.027     0.154     0.027     3.000     3.000    11.000
     1.000     1.000     1.000     0.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.345     0.141     0.076     0.096     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.109     0.091     0.051     0.091     1.000     1.000     1.000
     0.000     1.000     0.000     0.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.011     0.004     0.002     0.003     0.002     0.005     0.001     0.001     0.000     0.000     0.000     0.000     0.310     0.258     0.144     0.259     4.000     1.000    13.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.963     0.000     0.000     0.011     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.026     0.000     0.000     0.001     1.000     1.000     1.000
     1.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     0.071     0.000     0.000     0.009     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.660     0.000     0.000     0.260     4.000     1.000    13.000
     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.280     0.007     0.002     0.000     0.553     0.045     0.005     0.000     0.100     0.005     0.004     3.000     2.000    10.000
     0.000     1.000     0.000     1.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.014     0.006     0.003     0.004     0.013     0.037     0.010     0.006     0.084     0.113     0.095     0.025     0.188     0.157     0.087     0.157     4.000     2.000    14.000
     0.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.002     0.275     0.407     0.126     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.059     0.091     0.040     1.000     3.000     3.000
     0.000     0.000     0.000     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.000     0.000     0.000     0.000     0.179     0.516     0.143     0.084     0.011     0.015     0.013     0.003     0.011     0.009     0.005     0.009     2.000     2.000     6.000
     1.000     1.000     1.000     0.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.345     0.141     0.076     0.096     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.109     0.091     0.051     0.091     1.000     1.000     1.000
     1.000     1.000     1.000     0.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.345     0.141     0.076     0.096     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.109     0.091     0.051     0.091     1.000     1.000     1.000
     1.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.047     0.000     0.000     0.002     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.838     0.000     0.000     0.111     4.000     1.000    13.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.922     0.024     0.005     0.000     0.027     0.002     0.000     0.000     0.016     0.001     0.001     2.000     2.000     6.000
     0.000     0.000     0.000     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.000     0.000     0.000     0.000     0.179     0.516     0.143     0.084     0.011     0.015     0.013     0.003     0.011     0.009     0.005     0.009     2.000     2.000     6.000
     1.000     0.000     0.000     1.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.002     0.001     0.000     0.001     0.047     0.135     0.038     0.022     0.037     0.050     0.042     0.011     0.196     0.163     0.091     0.164     4.000     2.000    14.000
     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.800     0.021     0.005     0.000     0.084     0.007     0.001     0.000     0.076     0.004     0.003     2.000     2.000     6.000
     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.716     0.067     0.023     0.000     0.075     0.021     0.003     0.000     0.068     0.013     0.013     2.000     2.000     6.000
     0.000     0.000     0.000     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.000     0.000     0.000     0.000     0.179     0.516     0.143     0.084     0.011     0.015     0.013     0.003     0.011     0.009     0.005     0.009     2.000     2.000     6.000
     1.000     1.000     1.000     1.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.502     0.206     0.111     0.139     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.011     0.006     0.011     1.000     1.000     1.000
     1.000     1.000     1.000     1.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.502     0.206     0.111     0.139     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.011     0.006     0.011     1.000     1.000     1.000
     1.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.001     0.000     0.000     0.011     0.020     0.001     0.000     0.000     0.000     0.000     0.001     0.183     0.647     0.135     4.000     3.000    15.000
     0.000     0.000     0.000     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.000     0.000     0.000     0.000     0.179     0.516     0.143     0.084     0.011     0.015     0.013     0.003     0.011     0.009     0.005     0.009     2.000     2.000     6.000
     1.000     1.000     1.000     1.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.338     0.138     0.075     0.094     0.000     0.000     0.000     0.000     0.051     0.068     0.058     0.015     0.052     0.044     0.024     0.044     1.000     1.000     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.491     0.375     0.054     0.000     0.015     0.034     0.002     0.000     0.009     0.013     0.006     2.000     2.000     6.000
     0.000     0.000     0.000     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.000     0.000     0.000     0.000     0.179     0.516     0.143     0.084     0.011     0.015     0.013     0.003     0.011     0.009     0.005     0.009     2.000     2.000     6.000
     1.000     1.000     1.000     1.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.338     0.138     0.075     0.094     0.000     0.000     0.000     0.000     0.051     0.068     0.058     0.015     0.052     0.044     0.024     0.044     1.000     1.000     1.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.963     0.000     0.000     0.011     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.026     0.000     0.000     0.001     1.000     1.000     1.000
     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     0.000     1.000     0.056     0.010     0.000     0.862     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.001     0.000     0.069     1.000     4.000     4.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.922     0.024     0.005     0.000     0.027     0.002     0.000     0.000     0.016     0.001     0.001     2.000     2.000     6.000
     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.013     0.000     0.000     0.000     0.007     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.948     0.000     0.000     0.031     4.000     1.000    13.000
     0.000     0.000     0.000     1.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.004     0.002     0.001     0.001     0.002     0.007     0.002     0.001     0.000     0.000     0.000     0.000     0.313     0.260     0.145     0.261     4.000     1.000    13.000
     0.000     0.000     0.000     1.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.000     0.000     0.000     0.000     0.119     0.342     0.095     0.056     0.027     0.036     0.030     0.008     0.092     0.077     0.043     0.077     2.000     2.000     6.000
     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.892     0.000     0.000     0.010     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.095     0.000     0.000     0.003     1.000     1.000     1.000
     0.000     0.000     0.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.001     0.004     0.002     0.000     0.003     0.007     0.002     0.000     0.000     0.000     0.000     0.007     0.097     0.524     0.355     4.000     3.000    15.000
     0.000     0.000     0.000     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.000     0.000     0.000     0.000     0.179     0.516     0.143     0.084     0.011     0.015     0.013     0.003     0.011     0.009     0.005     0.009     2.000     2.000     6.000
     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.892     0.000     0.000     0.010     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.095     0.000     0.000     0.003     1.000     1.000     1.000
     1.000     1.000     1.000     1.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.502     0.206     0.111     0.139     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.011     0.006     0.011     1.000     1.000     1.000
     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.613     0.000     0.000     0.007     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.368     0.000     0.000     0.012     1.000     1.000     1.000
     1.000     1.000     1.000     1.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.502     0.206     0.111     0.139     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.011     0.006     0.011     1.000     1.000     1.000
     0.000     0.000     0.000     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.000     0.000     0.000     0.000     0.179     0.516     0.143     0.084     0.011     0.015     0.013     0.003     0.011     0.009     0.005     0.009     2.000     2.000     6.000
     1.000     1.000     1.000     1.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.502     0.206     0.111     0.139     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.011     0.006     0.011     1.000     1.000     1.000
     0.000     0.000     0.000     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.000     0.000     0.000     0.000     0.179     0.516     0.143     0.084     0.011     0.015     0.013     0.003     0.011     0.009     0.005     0.009     2.000     2.000     6.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.963     0.000     0.000     0.011     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.026     0.000     0.000     0.001     1.000     1.000     1.000
     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.548     0.000     0.000     0.006     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.432     0.000     0.000     0.014     1.000     1.000     1.000
     0.000     1.000     1.000     1.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.137     0.056     0.030     0.038     0.000     0.001     0.000     0.000     0.125     0.167     0.142     0.038     0.085     0.071     0.039     0.071     3.000     1.000     9.000
     1.000     0.000     0.000     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.000     0.000     0.000     0.000     0.142     0.409     0.114     0.067     0.032     0.043     0.036     0.010     0.047     0.039     0.022     0.039     2.000     2.000     6.000
     1.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.039     0.000     0.000     0.005     0.001     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.685     0.000     0.000     0.270     4.000     1.000    13.000
     1.000     1.000     1.000     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.031     0.013     0.007     0.009     0.000     0.001     0.000     0.000     0.201     0.269     0.228     0.060     0.058     0.048     0.027     0.048     3.000     2.000    10.000
     1.000     1.000     0.000     1.000     1.000     0.000     0.000     1.000     0.000     1.000     0.022     0.004     0.000     0.341     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.005     0.000     0.615     4.000     4.000    16.000
     1.000     1.000     1.000     1.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.502     0.206     0.111     0.139     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.011     0.006     0.011     1.000     1.000     1.000
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.025     0.003     0.489     0.033     0.006     0.000     0.155     0.005     0.020     0.001     0.219     0.045     2.000     3.000     7.000
     0.000     0.000     0.000     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.000     0.000     0.000     0.000     0.179     0.516     0.143     0.084     0.011     0.015     0.013     0.003     0.011     0.009     0.005     0.009     2.000     2.000     6.000
     1.000     1.000     1.000     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.031     0.013     0.007     0.009     0.000     0.001     0.000     0.000     0.201     0.269     0.228     0.060     0.058     0.048     0.027     0.048     3.000     2.000    10.000
     0.000     0.000     0.000     1.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.004     0.002     0.001     0.001     0.002     0.007     0.002     0.001     0.000     0.000     0.000     0.000     0.313     0.260     0.145     0.261     4.000     1.000    13.000
     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.747     0.000     0.000     0.008     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.237     0.000     0.000     0.008     1.000     1.000     1.000
     1.000     1.000     1.000     1.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.502     0.206     0.111     0.139     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.011     0.006     0.011     1.000     1.000     1.000
     1.000     1.000     1.000     0.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.345     0.141     0.076     0.096     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.109     0.091     0.051     0.091     1.000     1.000     1.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.963     0.000     0.000     0.011     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.026     0.000     0.000     0.001     1.000     1.000     1.000
     1.000     1.000     1.000     1.000     1.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.502     0.206     0.111     0.139     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.011     0.006     0.011     1.000     1.000     1.000
     1.000     0.000     0.000     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.000     0.000     0.000     0.000     0.142     0.409     0.114     0.067     0.032     0.043     0.036     0.010     0.047     0.039     0.022     0.039     2.000     2.000     6.000
     1.000     1.000     1.000     1.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.338     0.138     0.075     0.094     0.000     0.000     0.000     0.000     0.051     0.068     0.058     0.015     0.052     0.044     0.024     0.044     1.000     1.000     1.000
     0.000  9999.000     0.000     1.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.003     0.001     0.001     0.001     0.100     0.288     0.080     0.047     0.037     0.049     0.042     0.011     0.109     0.091     0.050     0.091     2.000     2.000     6.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.315     0.557     0.038     0.000     0.009     0.050     0.002     0.000     0.006     0.020     0.004     2.000     3.000     7.000
     0.000     0.000     0.000     0.000     0.000  9999.000  9999.000  9999.000  9999.000  9999.000     0.000     0.000     0.000     0.000     0.179     0.516     0.143     0.084     0.011     0.015     0.013     0.003     0.011     0.009     0.005     0.009     2.000     2.000     6.000
     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.012     0.001     0.000     0.000     0.015     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.892     0.047     0.033     4.000     2.000    14.000
