1	1	1	1	1	1	0	1	0	1	.	47.13	52.66	53.93	.	.	0	.	.	.	.	.	0.957	0.043	0	0	1	2183	2	.	.	.	0.108	0.124	0.002	0.766	4
1	0	1	0	0	1	0	0	0	0	0	60.97	61.13	75.13	.	.	0	.	.	.	.	.	0.002	0	0.977	0.021	3	2185	2	.	.	.	0	0.145	0.807	0.048	3
0	0	0	0	0	1	0	1	.	0	0	45.9	38.09	45	.	.	0	1	1	1	0	0	0	0	0.117	0.883	4	2187	2	0	0	0	0.025	0.742	0.11	0.123	2
0	.	1	1	1	1	1	1	1	1	0	43.99	41.59	.	77.32	.	1	.	.	.	.	.	0.646	0.354	0	0	1	2188	2	.	1	1	0.978	0.002	0	0.02	1
1	1	1	1	1	.	.	.	.	.	0	56.74	67.82	.	78.51	83.83	1	0	1	1	1	0	0.957	0.043	0	0	1	2189	.	.	.	.	.	.	.	.	.
0	1	0	0	0	0	1	1	0	0	0	48.61	.	.	.	.	1	.	.	.	.	.	0.001	0	0.999	0	3	2191	2	.	1	1	0.011	0.94	0.016	0.034	2
1	1	1	1	0	1	1	1	1	1	0	75.93	74.52	93.14	.	.	0	.	.	.	.	.	0.65	0	0.35	0	1	2192	2	.	1	1	0.978	0.002	0	0.02	1
1	1	1	0	0	1	1	1	1	1	.	46.58	55.08	60.49	61.13	56.92	1	0	1	1	1	1	0.063	0	0.937	0	3	2194	2	0	1	0	0.978	0.002	0	0.02	1
1	1	0	1	1	.	.	.	.	.	.	36.37	37.48	.	.	.	0	.	.	.	.	.	0.58	0.42	0	0	1	2195	.	.	.	.	.	.	.	.	.
0	0	0	1	1	1	0	1	0	1	.	39.08	43.08	56.58	.	.	0	.	.	.	.	.	0.008	0.965	0	0.026	2	2196	2	.	1	1	0.108	0.124	0.002	0.766	4
1	0	.	0	0	1	1	1	1	1	0	56.52	56.12	77.97	82.31	.	0	.	.	.	.	.	0.001	0	0.501	0.498	3	2198	2	.	1	1	0.978	0.002	0	0.02	1
0	1	1	0	1	1	1	1	0	0	0	58.05	.	74.64	.	.	1	.	.	.	.	.	0.376	0.624	0	0	2	2199	2	.	.	.	0.064	0.882	0.004	0.05	2
1	.	.	1	1	1	1	1	.	.	.	33.92	30.19	32.75	39.61	28.02	1	1	1	0	0	0	0.766	0.233	0	0.001	1	2200	2	0	0	0	0.854	0.107	0	0.039	1
1	0	1	0	0	.	.	.	.	.	.	48.57	49.31	65.53	.	.	0	0	0	0	0	0	0.002	0	0.977	0.021	3	2203	.	.	.	.	.	.	.	.	.
1	1	1	1	1	1	1	1	1	0	0	58.98	60.26	65.77	.	.	1	.	.	.	.	.	0.957	0.043	0	0	1	2204	2	.	1	1	0.678	0.269	0	0.053	1
1	0	1	0	0	.	.	.	.	.	.	50.4	63.57	77.09	.	.	0	.	.	.	.	.	0.002	0	0.977	0.021	3	2207	.	.	.	.	.	.	.	.	.
1	0	0	0	1	0	0	1	0	0	0	57.51	53.81	72.96	.	.	1	.	.	.	.	.	0.003	0.937	0	0.06	2	2209	2	.	.	.	0	0.548	0.415	0.037	2
0	0	0	0	0	.	.	.	.	.	0	40.21	40.78	.	.	.	0	.	.	.	.	.	0	0	0.117	0.883	4	2212	.	.	.	.	.	.	.	.	.
0	0	0	0	0	.	.	.	.	.	0	34.46	.	.	.	.	1	.	.	.	.	.	0	0	0.117	0.883	4	2221	.	.	.	.	.	.	.	.	.
0	0	0	0	0	.	.	.	.	.	0	48.1	48.23	.	60.77	.	0	.	.	.	.	.	0	0	0.117	0.883	4	2224	.	.	.	.	.	.	.	.	.
1	1	0	0	0	.	.	.	.	.	.	61.83	65.89	.	79.45	76.17	1	1	1	1	1	1	0.006	0	0.994	0	3	2226	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	2227	2	0	1	0	0.788	0.05	0	0.162	1
.	.	.	.	1	.	.	.	.	.	0	34.74	42.11	34.96	43.54	.	0	.	.	.	.	.	0.547	0.438	0	0.015	1	2228	.	.	.	.	.	.	.	.	.
1	1	1	1	1	0	1	1	1	1	.	39.22	42.71	36.31	.	.	1	.	.	.	.	.	0.957	0.043	0	0	1	2229	2	.	1	1	0.91	0.011	0	0.079	1
1	0	0	0	0	1	0	1	0	0	0	67.1	73.76	86.72	.	.	0	1	1	1	1	1	0	0	0.307	0.693	4	2230	2	1	0	0	0.003	0.775	0.139	0.083	2
1	0	0	1	1	1	1	0	1	1	0	40.53	50.61	.	.	.	1	.	.	.	.	.	0.031	0.964	0	0.006	2	2232	2	.	1	1	0.613	0.011	0	0.376	1
0	1	0	1	1	0	0	0	0	0	0	54.83	55.03	78.16	78.11	.	0	0	0	1	1	0	0.275	0.725	0	0	2	2233	2	0	0	0	0	0.041	0.951	0.009	3
0	1	0	0	0	1	1	1	0	1	0	60.75	63.24	84.53	86	85.1	0	1	0	1	1	0	0.001	0	0.999	0	3	2234	2	0	1	0	0.788	0.05	0	0.162	1
1	1	1	1	1	0	0	0	0	0	0	79.98	88.84	92.12	86.15	95.39	0	0	0	1	0	1	0.957	0.043	0	0	1	2235	2	0	0	0	0	0.041	0.951	0.009	3
1	0	0	0	0	.	.	.	.	.	0	55.86	.	.	70.43	67.72	1	0	0	0	0	0	0	0	0.307	0.693	4	2236	.	.	.	.	.	.	.	.	.
1	0	0	1	0	0	0	0	0	.	0	53.16	53.79	.	67.22	69.81	0	1	1	1	1	1	0.004	0	0.643	0.353	3	2239	2	1	1	1	0	0.041	0.922	0.037	3
1	0	0	1	1	1	1	1	1	1	0	67.27	74.77	81.29	82.35	88.15	0	1	1	1	1	1	0.031	0.964	0	0.006	2	2243	2	1	0	0	0.978	0.002	0	0.02	1
0	0	0	0	0	0	0	0	0	0	0	52.94	55.13	63.75	.	64.18	1	0	0	0	0	0	0	0	0.117	0.883	4	2244	2	0	1	0	0	0.041	0.951	0.009	3
1	1	1	1	0	0	0	0	0	0	.	63.09	70.71	81.3	78.11	81.49	1	1	1	0	1	1	0.65	0	0.35	0	1	2245	2	0	0	0	0	0.041	0.951	0.009	3
0	1	.	.	.	.	.	.	.	.	0	37.78	.	.	.	.	1	.	.	.	.	.	0.347	0.218	0.434	0	3	2246	.	.	.	.	.	.	.	.	.
1	0	0	0	0	1	0	0	0	0	.	40.11	41.09	53.89	52.65	45.03	0	1	0	1	1	1	0	0	0.307	0.693	4	2247	2	0	1	0	0	0.145	0.807	0.048	3
0	0	0	0	0	1	0	0	0	0	1	68.15	65	89.89	90.4	91.3	1	1	0	1	1	1	0	0	0.117	0.883	4	2250	2	0	0	0	0	0.145	0.807	0.048	3
0	0	0	0	1	1	1	1	0	1	0	49.1	43.8	49.14	52.15	.	0	0	1	1	1	1	0.001	0.763	0	0.236	2	2254	2	0	0	0	0.788	0.05	0	0.162	1
1	.	1	0	0	.	.	.	.	.	0	57.23	.	.	.	.	0	1	1	1	1	1	0.024	0	0.962	0.013	3	2257	.	.	.	.	.	.	.	.	.
0	0	1	0	0	1	1	1	1	1	0	69.38	64.65	82.52	78.96	83.98	0	0	0	0	0	1	0	0	0.934	0.066	3	2261	2	0	1	0	0.978	0.002	0	0.02	1
1	0	0	0	1	1	1	1	1	1	.	47.02	44.57	56.38	55.19	52.09	1	.	.	.	.	.	0.003	0.937	0	0.06	2	2265	2	.	0	0	0.978	0.002	0	0.02	1
0	1	1	0	1	1	1	1	1	1	0	59.66	.	73.01	.	.	0	.	.	.	.	.	0.376	0.624	0	0	2	2266	2	.	1	1	0.978	0.002	0	0.02	1
0	0	0	0	0	.	.	.	.	.	0	41.21	51.8	.	.	.	1	.	.	.	.	.	0	0	0.117	0.883	4	2268	.	.	.	.	.	.	.	.	.
1	0	1	0	0	0	0	1	0	0	0	52.76	58.83	70.11	70.28	66.05	1	0	0	0	0	0	0.002	0	0.977	0.021	3	2272	2	0	0	0	0	0.548	0.415	0.037	2
0	0	0	0	0	0	0	0	0	0	0	52.47	49.81	52.97	.	.	1	.	.	.	.	.	0	0	0.117	0.883	4	2274	2	.	.	.	0	0.041	0.951	0.009	3
1	1	1	1	1	1	1	1	0	0	0	46.46	53.71	54.86	60.41	.	1	0	0	0	0	1	0.957	0.043	0	0	1	2278	2	0	0	0	0.064	0.882	0.004	0.05	2
1	1	1	1	1	1	0	0	1	1	.	59.68	53.57	.	.	.	0	.	.	.	.	.	0.957	0.043	0	0	1	2279	2	.	1	1	0.045	0.014	0.001	0.94	4
1	1	1	1	1	1	1	1	1	1	.	59.39	60.12	74.31	.	.	0	.	.	.	.	.	0.957	0.043	0	0	1	2280	2	.	.	.	0.978	0.002	0	0.02	1
0	0	0	1	1	0	0	1	0	0	0	34.42	40.16	46.04	53.22	.	0	0	0	0	0	0	0.008	0.965	0	0.026	2	2281	2	0	0	0	0	0.548	0.415	0.037	2
0	0	0	1	1	1	1	1	1	1	.	62.54	57.47	69.09	.	53.89	0	1	1	1	1	1	0.008	0.965	0	0.026	2	2286	2	1	0	0	0.978	0.002	0	0.02	1
1	1	1	1	1	1	1	1	1	1	0	41.16	39.19	.	.	.	1	1	1	1	1	1	0.957	0.043	0	0	1	2287	2	1	1	1	0.978	0.002	0	0.02	1
1	0	1	0	0	.	.	.	.	.	0	62.94	.	.	.	.	0	.	.	.	.	.	0.002	0	0.977	0.021	3	2288	.	.	.	.	.	.	.	.	.
1	1	1	1	1	1	0	0	0	0	0	42.14	36.07	33.1	.	.	1	.	.	.	.	.	0.957	0.043	0	0	1	2292	2	.	1	1	0	0.145	0.807	0.048	3
0	.	0	0	0	1	0	1	0	0	.	58.2	61.93	70.37	73.34	70.29	0	1	1	1	1	1	0	0	0.17	0.829	4	2293	2	1	0	0	0.003	0.775	0.139	0.083	2
1	1	0	0	0	1	0	0	0	1	0	62.14	67.5	72.12	.	81.38	1	1	1	0	1	1	0.006	0	0.994	0	3	2294	2	0	0	0	0.004	0.048	0.02	0.927	4
0	0	1	0	0	.	.	.	.	.	0	35.42	.	.	.	.	0	.	.	.	.	.	0	0	0.934	0.066	3	2295	.	.	.	.	.	.	.	.	.
1	0	0	0	1	1	1	1	1	1	.	63.06	.	64.58	72.77	74.03	0	1	1	1	1	1	0.003	0.937	0	0.06	2	2296	2	1	0	0	0.978	0.002	0	0.02	1
1	0	1	1	1	1	1	1	0	0	0	53.43	48.48	69.07	71.58	69.94	1	1	0	0	0	0	0.337	0.663	0	0	2	2299	2	0	0	0	0.064	0.882	0.004	0.05	2
0	0	0	1	1	1	0	0	0	0	0	64.2	74.02	78.38	.	.	1	.	.	.	.	.	0.008	0.965	0	0.026	2	2301	2	.	.	.	0	0.145	0.807	0.048	3
1	1	1	1	1	1	0	1	0	1	.	56.04	64.81	79.55	81.3	80.51	0	1	1	1	1	1	0.957	0.043	0	0	1	2303	2	1	0	0	0.108	0.124	0.002	0.766	4
1	0	1	1	1	1	1	1	1	1	0	65.54	.	.	88.22	92.83	0	1	1	1	1	1	0.337	0.663	0	0	2	2305	2	1	1	1	0.978	0.002	0	0.02	1
0	0	0	0	0	1	1	1	1	1	0	53.91	45.8	69.18	68.87	.	0	1	1	1	1	0	0	0	0.117	0.883	4	2306	2	0	0	0	0.978	0.002	0	0.02	1
0	0	.	0	0	1	0	0	0	0	0	53	52.27	65.69	.	.	1	.	.	.	.	.	0	0	0.231	0.769	4	2308	2	.	1	1	0	0.145	0.807	0.048	3
0	0	0	0	0	0	0	0	0	0	0	52.57	45.52	55.21	58.62	56.85	1	0	0	0	0	0	0	0	0.117	0.883	4	2310	2	0	0	0	0	0.041	0.951	0.009	3
1	.	0	1	1	.	.	.	.	.	.	35.56	.	.	.	.	0	.	.	.	.	.	0.292	0.705	0	0.003	2	2311	.	.	.	.	.	.	.	.	.
0	0	0	0	0	0	0	0	0	0	0	50.43	50.69	.	.	.	1	.	.	.	.	.	0	0	0.117	0.883	4	2312	2	.	.	.	0	0.041	0.951	0.009	3
0	0	0	0	0	1	0	0	0	0	0	56.41	64.55	78.65	74.99	78.53	1	0	1	1	1	1	0	0	0.117	0.883	4	2313	2	0	0	0	0	0.145	0.807	0.048	3
1	1	1	1	1	1	1	1	1	1	0	58.03	59.43	73.41	75.41	.	0	.	.	.	.	.	0.957	0.043	0	0	1	2316	2	.	1	1	0.978	0.002	0	0.02	1
1	0	0	0	1	0	0	0	0	0	0	45.32	52.3	59.68	.	.	1	1	0	1	0	0	0.003	0.937	0	0.06	2	2317	2	0	0	0	0	0.041	0.951	0.009	3
1	0	1	0	0	.	.	.	.	.	.	.	.	.	.	.	0	.	.	.	.	.	0.002	0	0.977	0.021	3	2318	.	.	.	.	.	.	.	.	.
0	1	1	1	1	.	.	.	.	.	0	36.17	34.9	.	.	.	0	.	.	.	.	.	0.859	0.141	0	0	1	2319	.	.	.	.	.	.	.	.	.
0	0	0	0	0	0	0	0	0	0	0	42.23	47.15	59.33	55.62	45.5	1	0	0	0	0	0	0	0	0.117	0.883	4	2321	2	0	0	0	0	0.041	0.951	0.009	3
1	1	0	1	1	.	.	.	.	.	0	45.06	42.55	.	.	.	0	.	.	.	.	.	0.58	0.42	0	0	1	2322	.	.	.	.	.	.	.	.	.
1	1	1	0	0	.	.	.	.	.	.	40.8	49.02	.	.	.	1	.	.	.	.	.	0.063	0	0.937	0	3	2323	.	.	.	.	.	.	.	.	.
1	1	1	0	1	0	0	0	0	0	0	53.05	56.51	.	.	.	1	.	.	.	.	.	0.687	0.313	0	0	1	2325	2	.	1	1	0	0.041	0.951	0.009	3
1	0	0	0	0	0	0	0	0	0	0	43.05	50.3	62.98	70.79	68.99	0	0	0	0	0	0	0	0	0.307	0.693	4	2326	2	0	0	0	0	0.041	0.951	0.009	3
1	0	1	.	0	1	1	1	0	1	0	43.87	45.31	58.35	67.76	74.88	1	1	0	1	1	1	0.014	0	0.969	0.017	3	2329	2	0	1	0	0.788	0.05	0	0.162	1
1	1	1	1	0	1	0	1	0	0	.	37.71	32.38	.	50.53	44.58	0	1	1	1	1	1	0.65	0	0.35	0	1	2330	2	1	1	1	0.003	0.775	0.139	0.083	2
0	0	1	1	1	.	.	.	.	.	0	49.89	41.44	.	.	.	1	.	.	.	.	.	0.122	0.877	0	0	2	2332	.	.	.	.	.	.	.	.	.
1	0	0	0	0	1	0	1	1	1	0	43.41	60.62	69.4	80.34	69.47	0	1	0	1	1	1	0	0	0.307	0.693	4	2333	2	0	0	0	0.573	0.019	0	0.408	1
1	1	1	0	1	1	1	1	1	1	0	51.78	62.17	67.74	60.38	.	0	1	1	1	1	1	0.687	0.313	0	0	1	2335	2	1	0	0	0.978	0.002	0	0.02	1
1	1	1	1	1	0	1	0	0	0	0	59.89	54.12	62.85	77.1	75.05	0	1	0	0	0	0	0.957	0.043	0	0	1	2337	2	0	0	0	0.001	0.612	0.318	0.069	2
1	0	1	1	1	0	1	1	0	1	.	65.19	74.98	86.93	90.16	91.4	1	1	1	1	1	1	0.337	0.663	0	0	2	2338	2	1	0	0	0.44	0.181	0	0.379	1
0	0	0	0	0	0	0	0	0	0	0	49.68	52.32	60.82	70.37	.	1	.	.	.	.	.	0	0	0.117	0.883	4	2339	2	.	1	1	0	0.041	0.951	0.009	3
1	1	0	0	1	.	.	.	.	.	.	46.56	.	44.94	.	.	0	.	.	.	.	.	0.121	0.879	0	0	2	2340	.	.	.	.	.	.	.	.	.
1	0	1	1	0	1	0	0	0	0	0	60.08	54.68	63.33	60.86	.	1	.	.	.	.	.	0.056	0	0.94	0.005	3	2341	2	.	1	1	0	0.145	0.807	0.048	3
0	0	0	0	0	0	0	0	0	1	0	44.32	46.09	62.09	62.12	68.48	1	0	0	1	1	1	0	0	0.117	0.883	4	2345	2	0	0	0	0.001	0.066	0.117	0.815	4
1	0	0	0	0	.	.	.	.	.	.	45.09	40.64	.	.	.	0	.	.	.	.	.	0	0	0.307	0.693	4	2348	.	.	.	.	.	.	.	.	.
1	0	0	1	1	0	0	0	0	0	0	55.03	57.86	67.36	63.43	.	1	0	1	0	0	0	0.031	0.964	0	0.006	2	2350	2	0	0	0	0	0.041	0.951	0.009	3
0	1	0	0	0	1	0	1	0	0	0	65.53	.	79.92	89.91	.	1	1	0	1	1	1	0.001	0	0.999	0	3	2352	2	0	0	0	0.003	0.775	0.139	0.083	2
0	0	0	0	0	0	0	0	0	0	0	63.32	65.1	60.14	.	.	1	.	.	.	.	.	0	0	0.117	0.883	4	2356	2	.	1	1	0	0.041	0.951	0.009	3
1	1	0	0	1	1	1	1	0	1	0	48.88	53.53	65.75	.	.	1	1	1	1	1	1	0.121	0.879	0	0	2	2361	2	1	0	0	0.788	0.05	0	0.162	1
0	1	1	1	0	1	1	1	1	0	0	65.89	66.4	80.73	82.93	.	0	.	.	.	.	.	0.262	0	0.738	0	3	2362	2	.	1	1	0.678	0.269	0	0.053	1
0	1	1	1	1	0	0	0	0	0	0	62.57	68.93	75.17	.	.	0	.	.	.	.	.	0.859	0.141	0	0	1	2363	2	.	0	0	0	0.041	0.951	0.009	3
1	0	1	0	0	1	1	1	0	1	0	.	67.59	81.16	84.01	.	1	.	.	.	.	.	0.002	0	0.977	0.021	3	2365	2	.	1	1	0.788	0.05	0	0.162	1
1	1	0	1	0	1	0	0	0	0	0	39.95	54.26	59.81	63.78	63.89	1	1	0	1	1	1	0.15	0	0.85	0	3	2370	2	0	0	0	0	0.145	0.807	0.048	3
1	0	1	0	0	0	0	0	0	0	.	61.51	59.19	69.9	.	.	0	.	.	.	.	.	0.002	0	0.977	0.021	3	2376	2	.	1	1	0	0.041	0.951	0.009	3
0	0	0	1	0	1	1	1	1	1	0	36.96	38.33	.	69.64	72.56	0	1	1	1	1	1	0	0	0.353	0.647	4	2379	2	1	0	0	0.978	0.002	0	0.02	1
1	0	0	0	0	1	1	1	1	1	0	55.91	52.05	66.72	69.23	.	0	1	1	1	1	1	0	0	0.307	0.693	4	2381	2	1	1	1	0.978	0.002	0	0.02	1
1	1	0	0	1	1	1	1	1	1	0	59.38	53.14	63.94	59.97	55.7	1	0	0	0	0	1	0.121	0.879	0	0	2	2384	2	0	0	0	0.978	0.002	0	0.02	1
1	0	0	0	0	1	0	1	1	1	0	60.05	.	64.59	70.87	68.86	1	1	0	1	1	1	0	0	0.307	0.693	4	2386	2	0	1	0	0.573	0.019	0	0.408	1
1	0	0	0	0	.	.	.	.	.	0	57.41	.	79.75	.	.	0	1	1	1	1	1	0	0	0.307	0.693	4	2387	.	.	.	.	.	.	.	.	.
1	0	0	1	1	0	0	1	0	1	.	47.38	52	58	57.81	58.1	0	1	1	1	1	1	0.031	0.964	0	0.006	2	2388	2	1	0	0	0.026	0.195	0.011	0.768	4
1	0	0	1	1	1	1	1	1	1	0	49.78	55.72	67	65.31	.	0	.	.	.	.	.	0.031	0.964	0	0.006	2	2390	2	.	1	1	0.978	0.002	0	0.02	1
0	1	0	0	1	1	1	1	1	1	0	50.61	53.49	67.96	69.82	.	1	.	.	.	.	.	0.036	0.964	0	0	2	2391	2	.	1	1	0.978	0.002	0	0.02	1
0	0	0	1	1	1	0	0	0	0	.	47.57	53.99	68.16	.	64.59	0	0	0	0	0	1	0.008	0.965	0	0.026	2	2394	2	0	0	0	0	0.145	0.807	0.048	3
0	0	0	0	0	.	.	.	.	.	.	44.21	44.67	.	.	.	0	.	.	.	.	.	0	0	0.117	0.883	4	2396	.	.	.	.	.	.	.	.	.
1	0	0	0	0	0	0	0	0	0	0	52.63	51.12	61.22	64.05	62.97	1	0	0	0	0	0	0	0	0.307	0.693	4	2400	2	0	0	0	0	0.041	0.951	0.009	3
1	0	0	1	1	0	1	0	0	0	0	43.31	38.01	.	61.77	64.55	1	1	0	1	1	0	0.031	0.964	0	0.006	2	2401	2	0	1	0	0.001	0.612	0.318	0.069	2
1	0	0	0	0	.	.	.	.	.	0	54.67	61.32	.	.	78.71	1	1	1	1	1	1	0	0	0.307	0.693	4	2403	.	.	.	.	.	.	.	.	.
.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	2404	2	.	.	.	0	0.041	0.951	0.009	3
1	0	1	0	0	1	0	1	0	0	.	58.46	61.53	75.46	77.21	.	0	1	0	1	1	1	0.002	0	0.977	0.021	3	2405	2	0	0	0	0.003	0.775	0.139	0.083	2
0	0	0	0	0	.	.	.	.	.	0	57.68	61.75	.	.	.	1	.	.	.	.	.	0	0	0.117	0.883	4	2407	.	.	.	.	.	.	.	.	.
0	0	0	0	0	0	0	0	0	0	.	50.25	46.51	.	.	.	1	0	0	0	1	1	0	0	0.117	0.883	4	2411	2	0	0	0	0	0.041	0.951	0.009	3
1	.	1	1	1	1	0	0	0	0	.	61.55	65.52	78.93	.	.	1	.	.	.	.	.	0.869	0.131	0	0	1	2412	2	.	1	1	0	0.145	0.807	0.048	3
0	0	0	0	0	0	0	1	0	0	0	66.12	59.94	68.85	.	.	0	1	0	1	1	1	0	0	0.117	0.883	4	2414	2	0	0	0	0	0.548	0.415	0.037	2
1	1	0	0	0	0	0	0	0	0	0	49.73	56.37	61.09	63.82	67.63	1	0	0	0	0	0	0.006	0	0.994	0	3	2417	2	0	0	0	0	0.041	0.951	0.009	3
0	0	1	0	0	0	0	0	0	0	0	43.59	36.49	.	.	27.01	0	1	1	1	1	1	0	0	0.934	0.066	3	2418	2	1	0	0	0	0.041	0.951	0.009	3
1	0	1	0	0	1	1	1	1	1	.	50.01	50.91	.	56.99	.	0	.	.	.	.	.	0.002	0	0.977	0.021	3	2419	2	.	1	1	0.978	0.002	0	0.02	1
1	1	1	1	1	.	.	.	.	.	.	39.02	39.21	.	.	.	1	.	.	.	.	.	0.957	0.043	0	0	1	2420	.	.	.	.	.	.	.	.	.
1	1	1	0	0	.	.	.	.	.	.	40.25	.	.	.	.	0	.	.	.	.	.	0.063	0	0.937	0	3	2422	.	.	.	.	.	.	.	.	.
1	0	0	0	1	.	.	.	.	.	0	54.19	65.69	.	.	.	1	.	.	.	.	.	0.003	0.937	0	0.06	2	2424	.	.	.	.	.	.	.	.	.
0	0	0	0	0	1	1	0	1	1	0	56.24	62.56	62.43	69.34	.	1	0	0	0	0	1	0	0	0.117	0.883	4	2426	2	0	0	0	0.613	0.011	0	0.376	1
1	1	0	1	0	1	0	1	0	0	.	41.12	40.4	56.1	58.89	52.24	1	0	1	1	1	1	0.15	0	0.85	0	3	2427	2	0	0	0	0.003	0.775	0.139	0.083	2
1	1	0	1	1	0	0	0	0	0	0	42.1	48.38	49.04	.	.	1	.	.	.	.	.	0.58	0.42	0	0	1	2429	2	.	.	.	0	0.041	0.951	0.009	3
1	0	0	1	0	0	0	1	0	0	0	51.07	50.78	75.96	79.42	.	0	1	1	1	1	1	0.004	0	0.643	0.353	3	2434	2	1	0	0	0	0.548	0.415	0.037	2
0	0	0	0	1	0	0	0	0	0	0	45.91	.	32.75	40.67	55.64	0	0	0	0	0	0	0.001	0.763	0	0.236	2	2435	2	0	0	0	0	0.041	0.951	0.009	3
0	1	0	0	0	0	0	0	0	0	0	43.76	54.67	58.78	55.27	60.59	1	1	1	0	1	0	0.001	0	0.999	0	3	2436	2	0	0	0	0	0.041	0.951	0.009	3
1	1	0	1	1	1	1	1	1	1	0	64	69.29	77.63	83.15	79.4	1	1	1	1	1	1	0.58	0.42	0	0	1	2437	2	1	0	0	0.978	0.002	0	0.02	1
0	0	0	0	0	.	.	.	.	.	0	46.36	50.7	.	.	.	1	.	.	.	.	.	0	0	0.117	0.883	4	2438	.	.	.	.	.	.	.	.	.
1	0	0	0	0	0	0	0	0	0	0	63.13	62.84	66.01	77.94	.	0	.	.	.	.	.	0	0	0.307	0.693	4	2439	2	.	1	1	0	0.041	0.951	0.009	3
1	0	1	0	0	.	.	.	.	.	.	59.26	.	.	.	.	1	.	.	.	.	.	0.002	0	0.977	0.021	3	2441	.	.	.	.	.	.	.	.	.
1	1	1	1	1	.	.	.	.	.	0	41.84	37.52	.	.	.	1	.	.	.	.	.	0.957	0.043	0	0	1	2443	.	.	.	.	.	.	.	.	.
0	0	0	0	0	.	.	.	.	.	.	30.5	.	.	.	.	1	.	.	.	.	.	0	0	0.117	0.883	4	2444	.	.	.	.	.	.	.	.	.
0	0	0	0	0	0	0	0	0	0	0	54.59	.	55.15	.	63.21	1	0	0	0	0	0	0	0	0.117	0.883	4	2446	2	0	0	0	0	0.041	0.951	0.009	3
1	0	0	0	0	0	0	0	0	0	.	52.22	.	68.91	.	.	1	.	.	.	.	.	0	0	0.307	0.693	4	2447	2	.	1	1	0	0.041	0.951	0.009	3
1	.	1	0	1	1	1	1	0	0	0	29.89	33.37	.	40.41	36.84	0	.	.	.	.	.	0.397	0.602	0	0	2	2450	2	.	0	0	0.064	0.882	0.004	0.05	2
1	1	1	1	1	.	.	.	.	.	.	39.36	50.75	.	67.54	65.4	0	1	1	1	1	1	0.957	0.043	0	0	1	2452	.	.	.	.	.	.	.	.	.
1	0	0	0	0	.	.	.	.	.	0	39.23	51.06	.	.	.	1	.	.	.	.	.	0	0	0.307	0.693	4	2453	.	.	.	.	.	.	.	.	.
0	0	0	0	0	0	0	0	0	0	0	62.91	.	73.13	.	.	1	1	0	0	1	1	0	0	0.117	0.883	4	2457	2	0	1	0	0	0.041	0.951	0.009	3
0	0	1	0	0	.	.	.	.	.	.	45.88	37.79	.	.	.	0	.	.	.	.	.	0	0	0.934	0.066	3	2458	.	.	.	.	.	.	.	.	.
1	1	1	1	1	1	1	1	1	1	.	38.34	.	67.22	77.47	.	0	.	.	.	.	.	0.957	0.043	0	0	1	2459	2	.	.	.	0.978	0.002	0	0.02	1
1	0	1	1	1	0	0	0	0	0	.	41.85	.	45.81	50.37	.	1	.	.	.	.	.	0.337	0.663	0	0	2	2460	2	.	1	1	0	0.041	0.951	0.009	3
1	1	1	1	1	.	.	.	.	.	.	45.55	43.99	.	.	.	1	.	.	.	.	.	0.957	0.043	0	0	1	2463	.	.	.	.	.	.	.	.	.
1	0	0	0	0	0	0	0	0	0	.	41.17	47.32	41.55	.	40.89	1	0	0	0	1	0	0	0	0.307	0.693	4	2464	2	0	0	0	0	0.041	0.951	0.009	3
0	0	0	0	0	.	.	.	.	.	.	54.31	61.53	.	.	.	0	.	.	.	.	.	0	0	0.117	0.883	4	2465	.	.	.	.	.	.	.	.	.
1	0	1	1	1	1	1	1	1	1	0	49.67	59.42	78.95	78.44	72.08	0	1	1	1	1	1	0.337	0.663	0	0	2	2466	2	1	1	1	0.978	0.002	0	0.02	1
1	1	1	1	0	0	0	0	1	0	0	60.97	63.44	77.97	.	81.9	0	0	0	1	1	0	0.65	0	0.35	0	1	2467	2	0	1	0	0	0.15	0.739	0.111	3
1	1	1	1	1	0	1	1	1	1	0	62.74	63.76	65.16	68.7	.	1	.	.	.	.	.	0.957	0.043	0	0	1	2469	2	.	.	.	0.91	0.011	0	0.079	1
1	.	.	1	0	0	0	0	0	0	0	48.43	40.7	66.77	68.03	.	1	.	.	.	.	.	0.268	0	0.633	0.099	3	2471	2	.	.	.	0	0.041	0.951	0.009	3
1	1	1	1	1	1	0	0	1	1	0	50.31	51.56	61.96	60.5	62.06	1	1	0	1	1	0	0.957	0.043	0	0	1	2474	2	0	0	0	0.045	0.014	0.001	0.94	4
1	0	0	0	0	.	.	.	.	.	0	41.04	45.2	.	.	.	1	0	0	0	0	0	0	0	0.307	0.693	4	2476	.	.	.	.	.	.	.	.	.
1	.	0	1	0	1	1	1	1	0	0	41.44	37.15	55.42	.	.	1	1	1	1	1	1	0.047	0	0.704	0.249	3	2482	2	1	0	0	0.678	0.269	0	0.053	1
1	0	.	0	0	0	0	0	0	0	.	34.13	38.01	33.32	37.09	.	1	.	.	.	.	.	0.001	0	0.501	0.498	3	2485	2	.	1	1	0	0.041	0.951	0.009	3
